SPOTINSTANCEPRICE	0.524200	2022-06-06T06:09:54+00:00	g4ad.4xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.519200	2022-06-06T06:09:54+00:00	g4ad.4xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.394200	2022-06-06T06:09:54+00:00	g4ad.4xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.942700	2022-06-06T05:53:45+00:00	g4ad.8xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.937700	2022-06-06T05:53:45+00:00	g4ad.8xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.812700	2022-06-06T05:53:45+00:00	g4ad.8xlarge	Linux/UNIX	eu-west-1a
SPOTINSTANCEPRICE	0.382400	2022-06-06T05:52:55+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.377400	2022-06-06T05:52:55+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.252400	2022-06-06T05:52:55+00:00	g4ad.2xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.271700	2022-06-06T04:54:40+00:00	g4ad.xlarge	Red Hat Enterprise Linux	eu-west-1b
SPOTINSTANCEPRICE	0.268000	2022-06-06T04:54:40+00:00	g4ad.xlarge	SUSE Linux	eu-west-1b
SPOTINSTANCEPRICE	0.211700	2022-06-06T04:54:40+00:00	g4ad.xlarge	Linux/UNIX	eu-west-1b
SPOTINSTANCEPRICE	0.397700	2022-06-06T04:37:44+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.392700	2022-06-06T04:37:44+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.267700	2022-06-06T04:37:44+00:00	g4ad.2xlarge	Linux/UNIX	eu-west-1a
SPOTINSTANCEPRICE	0.400000	2022-06-06T02:49:04+00:00	g4ad.2xlarge	Red Hat Enterprise Linux	eu-west-1c
SPOTINSTANCEPRICE	0.395000	2022-06-06T02:49:04+00:00	g4ad.2xlarge	SUSE Linux	eu-west-1c
SPOTINSTANCEPRICE	0.270000	2022-06-06T02:49:04+00:00	g4ad.2xlarge	Linux/UNIX	eu-west-1c
SPOTINSTANCEPRICE	0.487200	2022-06-06T02:07:15+00:00	g4ad.4xlarge	Red Hat Enterprise Linux	eu-west-1a
SPOTINSTANCEPRICE	0.482200	2022-06-06T02:07:15+00:00	g4ad.4xlarge	SUSE Linux	eu-west-1a
SPOTINSTANCEPRICE	0.357200	2022-06-06T02:07:15+00:00	g4ad.4xlarge	Linux/UNIX	eu-west-1a
SPOTINSTANCEPRICE	0.338800	2022-06-06T01:58:55+00:00	g4ad.xlarge	Red Hat Enterprise Linux	eu-west-1c
SPOTINSTANCEPRICE	0.335100	2022-06-06T01:58:55+00:00	g4ad.xlarge	SUSE Linux	eu-west-1c
SPOTINSTANCEPRICE	0.278800	2022-06-06T01:58:55+00:00	g4ad.xlarge	Linux/UNIX	eu-west-1c
SPOTINSTANCEPRICE	0.496800	2022-06-06T01:17:10+00:00	g4ad.4xlarge	Red Hat Enterprise Linux	eu-west-1c
SPOTINSTANCEPRICE	0.491800	2022-06-06T01:17:10+00:00	g4ad.4xlarge	SUSE Linux	eu-west-1c
